"zpid","city","zipcode","propertyTaxRate","garageSpaces","hasAssociation","hasCooling","hasGarage","hasHeating","hasSpa","hasView","homeType","parkingSpaces","yearBuilt","latestPrice","numPriceChanges","latest_saledate","latest_salemonth","latest_saleyear","numOfPhotos","numOfAccessibilityFeatures","numOfAppliances","numOfParkingFeatures","numOfPatioAndPorchFeatures","numOfSecurityFeatures","numOfWaterfrontFeatures","numOfWindowFeatures","numOfCommunityFeatures","lotSizeSqFt","livingAreaSqFt","numOfPrimarySchools","numOfElementarySchools","numOfMiddleSchools","numOfHighSchools","avgSchoolDistance","avgSchoolRating","avgSchoolSize","MedianStudentsPerTeacher","numOfBathrooms","numOfBedrooms","numOfStories"
29431321,"austin",78758,1.98,2,0,1,1,1,0,1,"1",2,1973,299900,6,2019-04-11,4,2019,1,0,4,2,0,0,0,0,0,12632.4,1969,1,0,1,1,0.833333333333333,3.66666666666667,1002,14,2,4,1
29425321,"austin",78758,1.98,0,0,1,0,1,0,1,"1",0,1968,290000,1,2018-04-16,4,2018,5,0,3,1,0,0,0,0,0,10163,1104,1,0,1,1,0.433333333333333,4,1028,14,1,3,1
58302694,"austin",78753,1.98,0,0,1,0,1,0,1,"1",0,1971,350000,1,2019-12-30,12,2019,29,0,7,1,1,0,0,0,0,8973,1627,1,0,1,1,1.83333333333333,5,814,15,2,3,1
29423321,"austin",78757,1.98,0,0,1,0,1,0,0,"1",0,1960,329900,2,2019-05-08,5,2019,25,0,4,1,0,0,0,0,0,8276,1005,1,0,1,1,0.566666666666667,4,1019,14,1,3,1
29425520,"austin",78753,1.98,4,0,1,1,1,1,0,"1",4,1970,318000,4,2020-11-24,11,2020,20,1,3,2,1,1,0,0,0,7797,1020,1,0,1,1,1.3,4,838,14,2,3,1
29428819,"austin",78758,1.98,0,1,1,0,1,0,1,"5",0,1973,195000,1,2020-09-18,9,2020,18,0,3,1,0,0,0,0,0,4617,1137,1,0,1,1,1.16666666666667,4.33333333333333,983,14,3,3,1
29425517,"austin",78753,1.98,0,0,1,0,1,0,0,"1",0,1970,239000,1,2018-07-24,7,2018,30,0,2,1,0,0,0,0,0,7710,1020,1,0,1,1,1.26666666666667,4,838,14,2,3,1
29420819,"austin",78753,1.98,0,0,0,0,0,0,0,"1",0,1945,139000,1,2019-07-02,7,2019,1,0,0,0,0,0,0,0,0,11761.2,306,1,0,1,1,0.933333333333333,2.66666666666667,932,14,1,1,1
29425317,"austin",78758,1.98,2,0,1,1,1,1,0,"1",2,1969,429999,1,2020-12-23,12,2020,12,0,4,2,2,1,0,0,0,7927,1456,1,0,1,1,0.5,4,1028,14,2,4,1
29428814,"austin",78758,1.98,2,1,1,1,1,0,1,"5",2,1973,192000,3,2019-05-02,5,2019,31,0,4,2,0,0,0,1,0,4660,1137,1,0,1,1,1.16666666666667,4.33333333333333,983,14,3,3,2
29428813,"austin",78758,1.98,0,1,1,0,1,0,0,"1",0,1973,199900,3,2019-05-15,5,2019,31,0,3,1,0,0,0,0,0,4443,1332,1,0,1,1,1.16666666666667,4.33333333333333,983,14,3,3,2
29431312,"austin",78758,1.98,0,0,1,0,1,0,0,"1",0,1972,279900,9,2018-12-17,12,2018,25,0,3,1,0,0,0,0,0,9147,1721,1,0,1,1,0.866666666666667,3.66666666666667,1002,14,2,4,1
29431311,"austin",78758,1.98,2,0,1,1,1,0,0,"1",2,1972,235000,4,2020-09-22,9,2020,64,0,5,2,1,3,0,1,0,9744,2591,1,0,1,1,0.866666666666667,3.66666666666667,1002,14,3,4,2
29423811,"austin",78753,1.98,0,0,1,0,1,0,0,"1",0,1963,139000,5,2019-08-08,8,2019,23,0,5,1,1,0,0,0,0,6708,1151,1,0,1,1,0.866666666666667,2.66666666666667,932,14,2,3,1
29420811,"austin",78753,1.98,4,0,1,1,1,0,0,"1",4,1958,220000,1,2018-09-28,9,2018,1,0,4,2,0,0,0,0,0,9147,800,1,0,1,1,0.966666666666667,2.66666666666667,932,14,1,2,1
29432300,"austin",78758,1.98,0,0,1,0,1,0,0,"1",0,1974,440000,4,2019-10-09,10,2019,25,0,3,1,1,1,0,1,0,11761.2,1674,1,0,1,1,1.23333333333333,4.33333333333333,983,14,2,3,1
29432299,"austin",78758,1.98,2,0,1,1,1,0,0,"1",2,1974,434900,2,2020-07-17,7,2020,25,0,2,2,0,1,0,0,0,10715,1444,1,0,1,1,1.2,4.33333333333333,983,14,2,3,1
29431299,"austin",78758,1.98,0,0,1,0,1,0,0,"1",0,1971,264700,1,2018-04-13,4,2018,12,0,0,3,0,0,0,0,0,10500,1752,1,0,1,1,0.833333333333333,3.66666666666667,1002,14,2,3,1
29428799,"austin",78758,1.98,0,1,1,0,1,0,0,"1",0,1973,185000,3,2018-12-04,12,2018,29,0,4,1,0,0,0,0,0,4617,1137,1,0,1,1,1.16666666666667,4.33333333333333,983,14,2,3,2
120896795,"austin",78758,1.98,2,0,1,1,1,0,0,"1",2,1970,452500,1,2020-03-06,3,2020,28,0,5,2,2,1,0,0,0,11325.6,1638,1,0,1,1,0.433333333333333,4,1028,14,2,3,1
29428794,"austin",78758,1.98,0,1,1,0,1,0,0,"5",0,1973,168000,4,2018-06-28,6,2018,32,0,2,1,0,0,0,0,0,4617,1137,1,0,1,1,1.16666666666667,4.33333333333333,983,14,2,3,2
29426792,"austin",78758,1.98,0,0,1,0,1,0,0,"1",0,1965,289900,4,2019-03-29,3,2019,27,0,6,1,0,0,0,0,0,7274,1033,1,0,1,1,0.733333333333333,4,1028,14,2,3,1
29426781,"austin",78758,1.98,2,0,1,1,1,0,1,"1",2,1969,425200,3,2020-02-24,2,2020,1,0,1,2,1,0,0,0,0,11325.6,1623,1,0,1,1,0.733333333333333,4,1028,14,2,3,1
29425279,"austin",78758,1.98,0,0,1,0,1,0,0,"1",0,1968,375000,1,2018-08-23,8,2018,27,0,2,1,0,0,0,0,0,9234,2019,1,0,1,1,0.533333333333333,4,1028,14,2,4,1
29426778,"austin",78758,1.98,2,0,1,1,1,0,0,"1",2,1966,312000,2,2018-09-26,9,2018,20,0,5,2,0,0,0,0,0,13939.2,1812,1,0,1,1,0.733333333333333,4,1028,14,3,4,1
29423771,"austin",78753,1.98,2,0,1,1,1,0,0,"1",2,1966,255000,2,2018-09-20,9,2018,1,0,4,2,0,0,0,0,0,12632.4,1030,1,0,1,1,0.866666666666667,2.66666666666667,932,14,2,3,1
29428765,"austin",78758,1.98,2,1,1,1,1,0,0,"5",2,1971,189999,3,2020-08-14,8,2020,89,0,2,2,1,1,0,1,0,4312,1034,1,0,1,1,1.16666666666667,4.33333333333333,983,14,2,2,2
29422763,"austin",78753,1.98,1,0,1,1,1,0,0,"1",1,1940,1e+05,4,2018-05-24,5,2018,29,0,3,4,0,0,0,0,0,10497,1200,1,0,1,1,0.833333333333333,2.66666666666667,932,14,2,2,1
29425256,"austin",78758,1.98,2,0,1,1,1,0,0,"1",2,1968,135500,3,2020-08-06,8,2020,29,0,6,2,3,1,0,0,0,8812,1344,1,0,1,1,0.5,4,1028,14,2,3,2
29431255,"austin",78758,1.98,2,0,1,1,1,0,0,"1",2,1971,430000,3,2020-07-23,7,2020,40,0,3,2,2,1,0,1,0,8712,1579,1,0,1,1,0.766666666666667,3.66666666666667,1002,14,2,4,1
29431251,"austin",78758,1.98,2,0,1,1,1,0,0,"1",2,1971,157500,2,2020-09-25,9,2020,28,0,4,2,2,4,0,0,0,8537,1476,1,0,1,1,0.8,3.66666666666667,1002,14,2,4,1
29428748,"austin",78758,1.98,0,1,1,0,1,0,0,"5",0,1972,129000,1,2018-07-21,7,2018,18,0,6,2,0,0,0,0,0,4573,930,1,0,1,1,1.16666666666667,4.33333333333333,983,14,1,2,1
29422748,"austin",78753,1.98,0,0,1,0,1,0,0,"1",0,1946,329900,2,2019-04-01,4,2019,16,0,4,0,0,0,0,0,0,8712,1500,1,0,1,1,0.833333333333333,2.66666666666667,932,14,3,4,1
58302242,"austin",78757,1.98,0,0,1,0,1,0,0,"1",0,2001,385000,2,2019-06-26,6,2019,21,0,4,1,0,0,0,0,0,8712,1848,1,0,1,1,0.633333333333333,4,1019,14,3,3,2
29431240,"austin",78758,1.98,2,0,1,1,1,0,0,"1",2,1971,425000,2,2020-04-22,4,2020,1,0,4,2,3,2,0,2,0,9191,1410,1,0,1,1,0.8,3.66666666666667,1002,14,2,4,1
29422739,"austin",78758,1.98,0,0,1,0,1,0,0,"1",0,1969,210500,5,2019-05-24,5,2019,30,0,4,1,0,0,0,0,0,11325.6,1136,1,0,1,1,0.866666666666667,4,1028,14,2,3,1
29431237,"austin",78758,1.98,0,0,1,0,1,0,0,"1",0,1971,359900,1,2018-12-17,12,2018,27,0,3,1,0,0,0,0,0,13068,1644,1,0,1,1,0.766666666666667,3.66666666666667,1002,14,2,3,1
29431235,"austin",78758,1.98,2,0,1,1,1,0,0,"1",2,1973,319900,1,2020-05-19,5,2020,66,0,3,2,0,1,0,0,0,8032,1404,1,0,1,1,0.833333333333333,3.66666666666667,1002,14,2,3,1
29420734,"austin",78757,1.98,1,0,1,1,1,0,0,"1",1,1959,435000,1,2020-04-08,4,2020,34,0,6,2,1,0,0,1,0,5902380,1166,1,0,1,1,1.2,7,1189,16,2,3,1
29420733,"austin",78757,1.98,2,0,1,1,1,0,1,"1",2,1959,450000,3,2018-01-24,1,2018,36,0,4,3,0,0,0,0,0,8712,1145,1,0,1,1,1.2,7,1189,16,1,3,1
29431232,"austin",78758,1.98,2,0,1,1,1,1,0,"1",2,1973,379500,3,2020-12-11,12,2020,24,0,5,2,3,1,0,0,0,8712,1289,1,0,1,1,0.8,3.66666666666667,1002,14,2,3,1
29420727,"austin",78757,1.98,4,0,1,1,1,0,0,"1",4,1956,650000,5,2020-08-10,8,2020,64,0,6,3,3,1,0,1,0,8319,2147,1,0,1,1,1.2,7,1189,16,2,3,1
29432224,"austin",78758,1.98,2,0,1,1,1,0,0,"1",2,1973,399900,1,2018-10-18,10,2018,40,0,8,2,0,0,0,0,0,8973,2133,1,0,1,1,1.16666666666667,4.33333333333333,983,14,3,4,1
29420721,"austin",78757,1.98,1,0,1,1,1,0,1,"1",1,1958,460000,9,2018-03-29,3,2018,1,0,6,2,0,0,0,0,0,6098,1421,1,0,1,1,1.4,7,1189,16,3,4,1
29432219,"austin",78758,1.98,4,0,1,1,1,1,0,"1",4,1972,415000,2,2019-04-18,4,2019,31,0,5,2,0,0,0,0,0,8581,2188,1,0,1,1,1,3.66666666666667,1002,14,3,4,1
29423718,"austin",78753,1.98,0,0,1,0,1,0,0,"1",0,1967,189900,2,2018-05-05,5,2018,1,0,1,1,0,0,0,0,0,7927,980,1,0,1,1,0.866666666666667,2.66666666666667,932,14,2,3,1
29432217,"austin",78758,1.98,2,0,1,1,1,0,0,"1",2,1974,459777,1,2020-09-17,9,2020,73,0,3,2,0,0,0,0,0,9016,1568,1,0,1,1,1.03333333333333,3.66666666666667,1002,14,2,3,1
29425216,"austin",78758,1.98,6,0,1,1,1,1,0,"1",6,1965,289000,4,2019-03-05,3,2019,24,0,8,3,0,0,0,0,0,9331,2326,1,0,1,1,0.533333333333333,4,1028,14,4,4,2
29432215,"austin",78758,1.98,2,0,1,1,1,1,0,"1",2,1977,440000,2,2020-11-10,11,2020,67,4,7,2,2,2,0,0,0,7840,1655,1,0,1,1,1.03333333333333,3.66666666666667,1002,14,3,3,2
29425215,"austin",78758,1.98,2,0,1,1,1,0,0,"1",2,1963,425000,3,2020-08-17,8,2020,34,0,5,2,1,1,0,0,0,9060,1810,1,0,1,1,0.533333333333333,4,1028,14,3,3,2
29429911,"austin",78758,1.98,4,0,1,1,1,0,0,"1",4,1970,198000,5,2020-12-03,12,2020,20,0,6,3,0,0,0,0,0,9496,1455,1,0,1,1,0.766666666666667,3.66666666666667,1002,14,2,4,1
29432212,"austin",78758,1.98,0,0,1,0,1,0,0,"1",0,1974,349000,3,2018-09-29,9,2018,40,0,4,1,0,0,0,0,0,8581,1679,1,0,1,1,1.03333333333333,3.66666666666667,1002,14,2,3,1
29425210,"austin",78758,1.98,0,0,1,0,1,0,1,"1",0,1965,214000,3,2019-02-22,2,2019,19,0,1,0,0,1,0,0,0,9452,1127,1,0,1,1,0.466666666666667,4,1028,14,1,3,1
29431209,"austin",78758,1.98,0,0,1,0,1,0,0,"1",0,1972,379965,1,2018-08-18,8,2018,40,0,1,1,0,0,0,0,0,8276,1930,1,0,1,1,0.866666666666667,3.66666666666667,1002,14,2,4,1
29422708,"austin",78758,1.98,0,0,1,0,1,0,0,"1",0,1968,329900,2,2019-09-04,9,2019,20,0,2,1,1,1,0,0,0,9757,1417,1,0,1,1,0.7,4,1028,14,2,3,1
29428703,"austin",78758,1.98,2,0,1,1,1,0,0,"1",2,1972,385000,3,2018-05-01,5,2018,39,0,3,2,0,0,0,0,0,9670,1966,1,0,1,1,0.566666666666667,4,1028,14,2,4,1
29422692,"austin",78758,1.98,2,0,1,1,1,0,0,"1",2,1969,339900,1,2020-07-24,7,2020,19,0,3,2,0,1,0,0,0,8015,1168,1,0,1,1,0.8,4,1028,14,2,3,1
29425183,"austin",78758,1.98,1,0,1,1,1,0,0,"1",1,1966,125000,7,2020-02-14,2,2020,33,0,3,3,1,0,0,0,0,10193,1070,1,0,1,1,0.433333333333333,4,1028,14,2,3,1
29427682,"austin",78758,1.98,2,0,1,1,1,0,0,"1",2,1970,2e+05,5,2020-01-07,1,2020,30,0,3,2,0,0,0,0,0,13068,2178,1,0,1,1,0.833333333333333,4,1028,14,3,4,2
29422679,"austin",78758,1.98,0,0,1,0,1,0,0,"1",0,1970,290000,1,2018-08-11,8,2018,20,0,5,1,0,0,0,0,0,15681.6,1146,1,0,1,1,0.733333333333333,4,1028,14,2,4,1
29423390,"austin",78758,1.98,0,0,1,0,1,0,0,"1",0,1962,385000,1,2019-07-26,7,2019,36,0,4,0,1,0,0,0,0,10149,1768,1,0,1,1,0.6,4,1028,14,2,4,1
29422678,"austin",78758,1.98,4,0,1,1,1,0,0,"1",4,1970,349500,3,2020-07-21,7,2020,53,0,3,1,1,0,0,0,0,11761.2,1314,1,0,1,1,0.733333333333333,4,1028,14,2,3,1
29428676,"austin",78758,1.98,0,0,1,0,1,0,0,"1",0,1971,395000,1,2018-04-11,4,2018,28,0,5,1,0,0,0,0,0,9975,2231,1,0,1,1,0.566666666666667,4,1028,14,2,4,1
29431175,"austin",78758,1.98,2,0,1,1,1,0,0,"1",2,1972,329000,3,2020-06-01,6,2020,60,0,3,2,2,1,0,1,0,7143,1056,1,0,1,1,0.9,3.66666666666667,1002,14,2,3,1
29428670,"austin",78758,1.98,2,0,1,1,1,0,0,"1",2,1971,256500,1,2018-09-14,9,2018,20,0,2,2,0,0,0,0,0,12196.8,2658,1,0,1,1,0.566666666666667,4,1028,14,3.5,5,2
29420667,"austin",78757,1.98,0,0,1,0,1,0,0,"1",0,1956,415000,5,2019-04-30,4,2019,1,0,4,2,0,0,0,0,0,8190,1410,1,0,1,1,1.26666666666667,7,1189,16,1.5,3,1
29425165,"austin",78758,1.98,2,0,1,1,1,0,0,"1",2,1967,225000,1,2020-09-01,9,2020,1,0,5,2,1,2,0,0,0,7840,1040,1,0,1,1,0.466666666666667,4,1028,14,2,3,1
29420664,"austin",78757,1.98,1,0,1,1,1,0,0,"1",1,1959,335000,11,2019-02-15,2,2019,29,0,3,2,0,0,0,0,0,8058,1248,1,0,1,1,1.3,7,1189,16,2,3,1
29432161,"austin",78758,1.98,2,0,1,1,1,0,0,"1",2,1974,320000,3,2019-02-28,2,2019,22,0,3,2,0,0,0,0,0,13068,1684,1,0,1,1,1,3.66666666666667,1002,14,2,3,1
29420661,"austin",78757,1.98,1,0,1,1,1,0,0,"1",1,1955,570000,3,2018-05-18,5,2018,27,0,7,2,0,0,0,0,0,7385,1945,1,0,1,1,1.36666666666667,7,1189,16,2,3,2
29427486,"austin",78758,1.98,2,0,1,1,1,0,0,"1",2,1969,429900,2,2020-08-14,8,2020,24,0,4,2,0,1,0,0,0,7840,1369,1,0,1,1,0.466666666666667,4,1028,14,2,3,1
29427660,"austin",78758,1.98,2,0,1,1,1,0,1,"1",2,1969,424900,4,2020-07-15,7,2020,24,0,3,2,2,0,0,0,0,10193,1707,1,0,1,1,0.666666666666667,4,1028,14,2,4,1
29432158,"austin",78758,1.98,0,0,1,0,1,0,0,"1",0,1974,399000,1,2019-07-12,7,2019,30,0,4,1,2,1,0,2,0,10890,2078,1,0,1,1,1.03333333333333,3.66666666666667,1002,14,2,4,1
29422658,"austin",78758,1.98,0,0,1,0,1,0,0,"1",0,1969,319900,2,2019-02-11,2,2019,21,0,3,1,0,0,0,0,0,9975,1417,1,0,1,1,0.7,4,1028,14,2,3,1
29431156,"austin",78758,1.98,2,0,1,1,1,0,0,"1",2,1973,399777,2,2020-06-10,6,2020,24,0,3,2,1,0,0,0,0,9583,1434,1,0,1,1,0.866666666666667,3.66666666666667,1002,14,2,3,1
29432153,"austin",78758,1.98,2,0,1,1,1,0,1,"1",2,1974,365000,1,2018-08-01,8,2018,17,0,7,2,0,0,0,0,0,14374.8,1743,1,0,1,1,1,3.66666666666667,1002,14,2,3,1
29422652,"austin",78758,1.98,0,0,1,0,1,0,0,"1",0,1968,318000,2,2018-02-13,2,2018,1,0,4,1,0,0,0,0,0,7927,1734,1,0,1,1,0.7,4,1028,14,2,4,1
29426650,"austin",78757,1.98,0,0,1,0,1,0,0,"1",0,1967,3e+05,4,2018-05-01,5,2018,30,0,3,2,0,0,0,0,0,6926,1208,1,0,1,1,0.633333333333333,4,1019,14,2,3,1
29422648,"austin",78758,1.98,2,0,1,1,1,0,0,"1",2,1967,269900,14,2019-01-16,1,2019,1,0,8,2,0,0,0,0,1,7405,1352,1,0,1,1,0.7,4,1028,14,2,3,1
29431147,"austin",78758,1.98,2,0,1,1,1,0,1,"1",2,1972,415000,2,2020-09-18,9,2020,81,0,6,2,1,0,0,0,0,8755,1400,1,0,1,1,0.833333333333333,3.66666666666667,1002,14,2,3,1
29425147,"austin",78758,1.98,0,0,1,0,1,0,0,"1",0,1965,349900,1,2019-10-18,10,2019,1,0,0,1,0,0,0,0,0,11761.2,1452,1,0,1,1,0.533333333333333,4,1028,14,2,3,1
29423645,"austin",78758,1.98,2,0,1,1,1,1,1,"1",2,1965,174990,6,2020-12-28,12,2020,35,0,2,2,2,2,0,0,0,10628,1650,1,0,1,1,0.833333333333333,4,1028,14,2,3,1
29425141,"austin",78758,1.98,0,0,1,0,1,0,1,"8",0,1968,329000,6,2020-03-23,3,2020,21,0,2,1,0,0,0,0,0,8537,1831,1,0,1,1,0.5,4,1028,14,4,4,1
29423639,"austin",78758,1.98,3,0,1,1,1,0,1,"1",3,1965,449999,1,2020-09-17,9,2020,1,0,2,2,0,1,0,1,0,10018,2396,1,0,1,1,0.833333333333333,4,1028,14,2,3,1
29427638,"austin",78758,1.98,0,0,1,0,1,0,0,"1",0,1969,373000,1,2019-07-01,7,2019,31,0,0,1,0,0,0,0,0,9801,1955,1,0,1,1,0.766666666666667,4,1028,14,2,4,1
29423638,"austin",78758,1.98,0,0,1,0,1,0,1,"1",0,1964,349000,1,2019-05-20,5,2019,23,0,4,1,0,0,0,0,0,11325.6,1781,1,0,1,1,0.833333333333333,4,1028,14,2,3,1
29422638,"austin",78758,1.98,2,0,1,1,1,0,0,"1",2,1967,3e+05,3,2019-07-19,7,2019,1,0,8,2,1,1,0,0,0,6969,1014,1,0,1,1,0.666666666666667,4,1028,14,1,3,1
29428637,"austin",78758,1.98,2,0,1,1,1,0,0,"1",2,1971,389000,1,2020-04-29,4,2020,56,0,2,4,0,0,0,0,0,7840,1317,1,0,1,1,0.8,4,1104,14,2,2,1
29422634,"austin",78758,1.98,2,0,1,1,1,0,0,"1",2,1968,335000,11,2020-11-05,11,2020,69,0,4,2,1,0,0,0,0,7692,1120,1,0,1,1,0.666666666666667,4,1028,14,1,3,1
29420632,"austin",78757,1.98,2,0,1,1,1,0,1,"1",2,1956,825000,2,2019-06-28,6,2019,39,0,7,3,3,2,0,1,0,8886,2609,1,0,1,1,1.33333333333333,7,1189,16,2,3,1
29423630,"austin",78758,1.98,2,0,1,1,1,0,0,"1",2,1968,325000,3,2020-09-14,9,2020,81,0,4,3,2,0,0,0,0,6834,1348,1,0,1,1,0.666666666666667,4,1028,14,1,3,1
29420629,"austin",78757,1.98,1,0,1,1,1,0,0,"1",1,1957,369000,6,2020-03-06,3,2020,21,1,1,2,0,0,0,1,0,6534,900,1,0,1,1,1.36666666666667,7,1189,16,1,3,1
29423627,"austin",78758,1.98,0,0,1,0,1,0,0,"1",0,1969,229900,2,2018-10-31,10,2018,12,0,1,1,0,0,0,0,0,6838,999,1,0,1,1,0.633333333333333,4,1028,14,1,3,1
29427626,"austin",78758,1.98,0,0,1,0,1,0,0,"1",0,1972,434900,1,2019-07-15,7,2019,33,0,2,1,0,0,0,0,0,9496,2432,1,0,1,1,0.666666666666667,4,1028,14,3,4,2
29420623,"austin",78757,1.98,1,0,1,1,1,0,1,"1",1,1956,380000,4,2019-07-31,7,2019,14,0,1,2,0,0,0,0,0,7361,1028,1,0,1,1,1.3,7,1189,16,1,3,1
29427620,"austin",78758,1.98,2,0,1,1,1,0,1,"1",2,1969,188000,3,2018-06-01,6,2018,40,0,5,2,0,0,0,0,0,9278,1895,1,0,1,1,0.666666666666667,4,1028,14,2,3,1
29425118,"austin",78757,1.98,0,0,1,0,1,0,0,"1",0,1967,315000,1,2018-07-30,7,2018,35,0,2,1,0,0,0,0,0,7361,1186,1,0,1,1,0.6,4,1019,14,1,3,1
29423615,"austin",78758,1.98,0,0,1,0,1,0,0,"1",0,1968,319500,1,2019-03-12,3,2019,17,0,2,0,0,0,0,0,0,7701,1629,1,0,1,1,0.533333333333333,4,1028,14,2,4,1
29430114,"austin",78758,1.98,0,1,1,0,1,0,1,"4",0,1979,230000,2,2019-08-05,8,2019,1,0,4,1,1,0,0,0,0,6067,1296,1,0,1,1,0.633333333333333,4,1104,14,2,2,1
29425113,"austin",78757,1.98,1,0,1,1,1,0,0,"1",1,1965,389000,1,2020-02-28,2,2020,40,0,4,2,0,0,0,0,0,7927,1102,1,0,1,1,0.6,4,1019,14,2,3,1
29420612,"austin",78757,1.98,0,0,1,0,1,0,1,"1",0,1956,439900,2,2019-07-15,7,2019,16,0,5,1,0,1,0,0,0,7396,1342,1,0,1,1,1.33333333333333,7,1189,16,1,3,1
29430107,"austin",78758,1.98,0,1,1,0,1,0,0,"4",0,1979,199000,3,2018-09-13,9,2018,25,0,2,1,0,0,0,0,0,6067,1296,1,0,1,1,0.666666666666667,4,1104,14,2,2,1
29431485,"austin",78758,1.98,0,0,1,0,1,0,0,"1",0,1974,294900,3,2019-09-12,9,2019,1,0,4,1,1,2,0,0,0,8712,1221,1,0,1,1,1.23333333333333,4.33333333333333,983,14,2,3,1
29426606,"austin",78757,1.98,0,0,1,0,1,1,0,"1",0,1965,375000,1,2019-06-28,6,2019,1,0,5,1,4,0,0,2,0,6969,1446,1,0,1,1,0.6,4,1019,14,2,3,1
29425105,"austin",78757,1.98,0,0,1,0,1,0,0,"1",0,1966,290000,3,2018-05-30,5,2018,28,0,0,1,0,0,0,0,0,7013,1095,1,0,1,1,0.6,4,1019,14,1,3,1
29422604,"austin",78758,1.98,1,0,1,1,1,0,0,"1",1,1966,295000,3,2020-06-30,6,2020,23,0,1,2,2,2,0,0,0,7361,1208,1,0,1,1,0.633333333333333,4,1028,14,2,3,1
29430103,"austin",78758,1.98,0,1,1,0,1,0,0,"4",0,1979,215000,2,2018-08-30,8,2018,25,0,4,1,0,0,0,0,0,6067,1296,1,0,1,1,0.666666666666667,4,1104,14,2,2,1
29427602,"austin",78758,1.98,2,0,1,1,1,0,0,"1",2,1971,518000,2,2020-12-29,12,2020,64,0,5,2,1,3,0,0,0,11325.6,2393,1,0,1,1,0.7,4,1028,14,3,4,1
29423601,"austin",78758,1.98,0,0,1,0,1,0,0,"1",0,1968,299500,3,2019-12-23,12,2019,28,0,4,0,0,0,0,0,0,7797,1274,1,0,1,1,0.533333333333333,4,1028,14,2,3,1
29431099,"austin",78758,1.98,6,0,1,1,1,0,0,"1",6,1971,339400,2,2018-04-20,4,2018,37,0,2,2,0,0,0,0,0,10410,1182,1,0,1,1,0.8,3.66666666666667,1002,14,2,3,1
29431097,"austin",78758,1.98,0,0,1,0,1,0,0,"1",0,1973,330000,1,2019-11-08,11,2019,30,0,4,1,1,0,0,0,0,9147,1359,1,0,1,1,0.8,3.66666666666667,1002,14,2,3,1
29422597,"austin",78758,1.98,2,0,1,1,1,0,0,"1",2,1969,289000,1,2020-06-18,6,2020,26,0,1,2,2,0,0,0,0,8537,1283,1,0,1,1,0.7,4,1028,14,2,3,1
29423596,"austin",78758,1.98,1,0,1,1,1,0,0,"1",1,1968,292000,2,2018-09-07,9,2018,38,0,4,2,0,0,0,0,0,7753,1030,1,0,1,1,0.633333333333333,4,1028,14,2,3,1
29420595,"austin",78757,1.98,2,0,1,1,1,0,0,"1",2,1955,230000,5,2019-06-03,6,2019,1,0,7,3,0,0,0,0,0,10454,1189,1,0,1,1,0.7,4,1019,14,2,3,1
29430092,"austin",78758,1.98,0,1,1,0,1,0,1,"4",0,1979,225000,2,2019-07-19,7,2019,28,0,2,1,2,0,0,3,0,6068,1253,1,0,1,1,0.666666666666667,4,1104,14,3,3,2
29425092,"austin",78757,1.98,1,0,1,1,1,0,1,"1",1,1964,199900,5,2020-03-11,3,2020,29,0,3,2,0,0,0,0,0,7187,1403,1,0,1,1,0.566666666666667,4,1019,14,3,3,2
29425091,"austin",78757,1.98,0,0,1,0,1,0,0,"1",0,1967,370000,3,2019-09-16,9,2019,31,0,3,1,0,0,0,0,0,8015,1042,1,0,1,1,0.6,4,1019,14,2,3,1
29427582,"austin",78758,1.98,2,1,1,1,1,0,0,"4",2,1972,212900,2,2020-06-29,6,2020,25,0,2,2,0,1,0,1,0,392,1415,1,0,1,1,0.433333333333333,4,1028,14,2,3,2
29431077,"austin",78758,1.98,2,0,1,1,1,0,0,"1",2,1972,459000,2,2020-10-15,10,2020,58,0,2,2,1,1,0,0,0,8494,1499,1,0,1,1,0.866666666666667,3.66666666666667,1002,14,2,4,1
29430075,"austin",78758,1.98,0,1,1,0,1,0,0,"4",0,1978,225000,3,2019-11-27,11,2019,1,0,5,1,2,0,0,0,0,6067,1277,1,0,1,1,0.7,4,1104,14,2,2,1
29428573,"austin",78758,1.98,0,0,1,0,1,0,0,"1",0,1970,335000,1,2018-07-17,7,2018,14,0,3,1,0,0,0,0,0,9104,1420,1,0,1,1,0.766666666666667,3.66666666666667,1002,14,2,3,1
29426573,"austin",78757,1.98,0,0,1,0,1,0,0,"1",0,1960,259500,5,2019-03-08,3,2019,1,0,0,1,0,0,0,0,0,7840,1218,1,0,1,1,0.533333333333333,4,1019,14,2,3,1
29423573,"austin",78758,1.98,0,0,1,0,1,0,0,"1",0,1967,3e+05,3,2018-02-24,2,2018,33,0,2,1,0,0,0,0,0,7753,1010,1,0,1,1,0.633333333333333,4,1028,14,2,3,1
29425071,"austin",78757,1.98,6,0,1,1,1,0,0,"1",6,1966,559000,3,2019-10-08,10,2019,1,0,8,2,0,0,0,0,0,9000,1600,1,0,1,1,0.6,4,1019,14,2,3,1
29421571,"austin",78753,1.98,0,0,1,0,1,0,0,"1",0,1947,99000,9,2018-02-09,2,2018,31,0,2,0,0,0,0,0,0,9844,1738,1,0,1,1,0.9,2.66666666666667,932,14,2,3,1
29421569,"austin",78753,1.98,0,0,1,0,1,0,0,"1",0,1944,180000,1,2018-05-02,5,2018,8,0,0,1,0,0,0,0,0,13939.2,1040,1,0,1,1,1.06666666666667,3.33333333333333,832,13,1,2,1
